Date,Tweet ID,Tweet Text,Full Name,Screen Name,Favorite_count,Retweets,Followers,Follows,Verified,User Since,Location,Bio,Preproccessed Tweet Text,Subjectivity,Polarity,Label
2021-04-07 15:46:24,1379822875419439111,RT @flurtft: ✨ $100 to someone who retweets this and follows @CoinEmirate + joins telegram https://t.co/XzOrHPAWEz in 48 hours ✨ #giveaway…,ddeonuts is sad ☹️,@vergarampl,0,873,160,1967,False,2016-05-23 11:03:21,Metro Manila +63,|she | her| ✨let's work hard every single day                                             #GenSquad #LiT #cryptoaddictfam #mamitokyo #ILYAngeLQueeN #silentsquad,✨ $100 to someone who retweets this and follows  + joins telegram  in 48 hours ✨ giveaway…,0.0,0.0,Neutral
2021-04-07 15:46:23,1379822874459004934,@APompliano Do you think Bitcoin / Ethereum Maximalism has cult like characteristics?  And what can be done to allo… https://t.co/BPB3jmf6ZK,NGU.FYI #BRINGTHECHAOS⚡️ᚱ,@NguFyi,0,0,84,667,False,2020-12-19 21:48:26,USA,"Entrepreneur, Real Estate Developer, Technologist.... @MIT @BellLabs", Do you think Bitcoin / Ethereum Maximalism has cult like characteristics?  And what can be done to allo… ,0.0,0.0,Neutral
2021-04-07 15:46:23,1379822872701587459,"The Bitcoin pumpers are trying so hard to make it a main stream asset class, some of these ideas are just out there… https://t.co/h5TnIRJ4Jv",VG,@vgfx,0,0,152,40,False,2010-12-24 19:26:40,,Financial Musings,"The Bitcoin pumpers are trying so hard to make it a main stream asset class, some of these ideas are just out there… ",0.4375,-0.06250000000000001,Negative
2021-04-07 15:46:23,1379822871996940289,"@Mattzda3 Same, but I just find it funny that I was literally told by the donator to invest the money he gave me into Bitcoin and I didn't 😂",Evan Zirschky,@EvanZir,0,0,14194,685,False,2015-08-18 22:11:16,"Nashville, TN",⭐️Use Code “EB1” | Evanbear1 | 18 | Twitch Streamer / Music Composer / Developer @JetWars2 | Business Contact: evanbear1twitch@gmail.com," Same, but I just find it funny that I was literally told by the donator to invest the money he gave me into Bitcoin and I didn't 😂",0.5625,0.125,Positive
2021-04-07 15:46:23,1379822871845990406,"RT @iamZatoshi: 🔥🐲 Bitcoin SV Giveaway 🐲🔥

I will give $50 in $BSV to 1 Person in 8 hours. 

Like, Retweet &amp; Follow me.

Tag #BitcoinSV or…",Coin Casher 🤑,@Coin_Casher,0,1865,377,888,False,2018-11-18 04:54:24,,FUCK YOU MONEY...,"🔥🐲 Bitcoin SV Giveaway 🐲🔥

I will give $50 in $BSV to 1 Person in 8 hours. 

Like, Retweet &amp; Follow me.

Tag BitcoinSV or…",0.0,0.0,Neutral
2021-04-07 15:46:23,1379822871476805633,"RT @latokens: Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the @WHITEX63000231 Airdrop on LATOKEN, complete quick and easy…",Airdop King,@AirdopKing99,0,450,3,47,False,2021-03-13 06:21:08,Bangladesh,iam and Airdop Lover and Small Freelancer,"Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the  Airdrop on LATOKEN, complete quick and easy…",0.45,0.21666666666666667,Positive
2021-04-07 15:46:22,1379822868322603008,RT @jack: Announcing CCI #bitcoin https://t.co/cT3AQf0op7,Tun Karnjanakul,@TunKarnjanakul,0,845,579,945,False,2008-10-27 17:11:30,"Phuket, Thailand","#Bitcoin / Blockchain Testnet observer 🔍 / Phuket 🏝, Thailand",Announcing CCI bitcoin ,0.0,0.0,Neutral
2021-04-07 15:46:22,1379822868138106880,"RT @RosyidM9: @BitzippOfficial This is a project that will be very useful in the future, because it is supported by a professional team wit…",Marof Hossen,@HossenMarof,0,1,2,36,False,2021-04-02 08:48:05,,," This is a project that will be very useful in the future, because it is supported by a professional team wit…",0.075,0.16333333333333333,Positive
2021-04-07 15:46:21,1379822866389213188,"Original NFT comic series; InvestComics #1.
Go to OpenSea --&gt; https://t.co/CXkztdY0sv
#comicbook #nft #nftcomic… https://t.co/miEznNSsBD",Trending Pop Culture,@TrendingPopCult,0,0,1600,911,False,2010-01-12 05:00:56,"Florida, USA",Trends Within The World of Pop Culture and Comic Book Speculation. Since 2005.,"Original NFT comic series; InvestComics 1.
Go to OpenSea --&gt; 
comicbook nft nftcomic… ",0.625,0.3125,Positive
2021-04-07 15:46:21,1379822866087223302,RT @ericschiffer: Bitcoin’s power is mysterious for many people. Watch my interview and hear my thoughts about what you should know as an i…,efsun akıncı,@aliakin40594751,0,1587,19,11,False,2021-02-05 20:36:19,"Diyarbakır, Türkiye",Ak Parti Diyarbakır Yenişehir Kadın Kolları Yönetim Kurulu Asil Üyesi.,Bitcoin’s power is mysterious for many people. Watch my interview and hear my thoughts about what you should know as an i…,0.75,0.25,Positive
2021-04-07 15:46:21,1379822865248358400,Miami Heat announce cryptocurrency partnership in wake of FTX Arena naming rights . . . but no Bitcoin accepted.… https://t.co/jGW4A2gZrc,Ira Winderman,@IraHeatBeat,4,2,86276,144,True,2009-05-11 21:27:13,,"Father of Jake, husband of Sheri, stunningly mediocre in tennis, too passionate about New York Rangers, oh, and cover Miami Heat for South Florida Sun Sentinel.",Miami Heat announce cryptocurrency partnership in wake of FTX Arena naming rights . . . but no Bitcoin accepted.… ,0.0,0.0,Neutral
2021-04-07 15:46:21,1379822864988262406,The NFL's Manning Brothers To Release NFT Series https://t.co/8DPHIl8h46 via @decryptmedia #bitcoin #defi https://t.co/7EriZlpOqw,Coinboard,@Coinboard,0,0,6017,979,False,2013-05-29 08:17:46,"London, United Kingdom",Bringing you the latest #bitcoin #cryptocurrency #fintech news & #developments.,The NFL's Manning Brothers To Release NFT Series  via  bitcoin defi ,0.0,0.0,Neutral
2021-04-07 15:46:21,1379822864585478146,RT @100trillionUSD: #Bitcoin has been stuck around $55K since Feb 19. I guess we need some consolidation around this magical number: weak h…,⋰·⋰D₳N,@Satoshi_Dee,0,605,315,296,False,2017-12-31 03:29:15,,"MSc, Crypto Investor Class of ‘17 . Retweets are just bookmarks for myself.",Bitcoin has been stuck around $55K since Feb 19. I guess we need some consolidation around this magical number: weak h…,0.8125,0.0625,Positive
2021-04-07 15:46:21,1379822864543612936,RT @flurtft: 🖤 $300 to someone who retweets this and follows @POODLETOKEN in 4 days 🖤 #giveaway #Bitcoin #Ethereum #BNB #TRX #money #Ripple…,Erris,@francis_erris,0,1800,110,342,False,2017-04-22 06:33:35,,Meh,🖤 $300 to someone who retweets this and follows  in 4 days 🖤 giveaway Bitcoin Ethereum BNB TRX money Ripple…,0.0,0.0,Neutral
2021-04-07 15:46:20,1379822859220967424,"@iamjosephyoung 5 April Barometer update released!! 

The indicators suggest material further upside for #bitcoin,… https://t.co/LhMnfKFXRL",Bitcoin.Barometer,@BTCbarometer,0,0,1239,50,False,2009-07-27 12:35:29,"Central Region, Singapore","Follow this page and my Instagram (@bitcoin.barometer) for periodic #bitcoin barometer updates, memes and education nuggets."," 5 April Barometer update released!! 

The indicators suggest material further upside for bitcoin,… ",0.5,0.0,Neutral
2021-04-07 15:46:19,1379822856775725061,"RT @Sweepsgg: I’m giving $100 to one lucky follower that retweets this within the next 24 hours. #Bitcoin 

To enter:
- Follow @BailieRick…",Arfah,@ArfahNevaDiana,0,980,36,289,False,2021-04-01 06:41:08,,"second akun @.arfahneva..
suspend account","I’m giving $100 to one lucky follower that retweets this within the next 24 hours. Bitcoin 

To enter:
- Follow …",0.4166666666666667,0.16666666666666666,Positive
2021-04-07 15:46:19,1379822856410963968,"RT @rektcapital: So far, #Bitcoin is down -10% from its ~$61700 highs

Not a Bear Market, just a healthy pullback

#BTC",FederalRosax,@FederalRosax,0,15,43,261,False,2021-03-14 06:47:05,"La Matanza, Buenos Aires","Argentino #bitcoin

$SHR $COTI $REEF $FOR $XLM $LINK $MDT $VIDT","So far, Bitcoin is down -10% from its ~$61700 highs

Not a Bear Market, just a healthy pullback

BTC",0.5962962962962963,0.14814814814814814,Positive
2021-04-07 15:46:19,1379822855492341760,RT @BitcoinSapiens: “Your government considering a #Bitcoin ban is a buy signal not a sell signal.” -@matt_odell,Ak,@aklogos,0,132,313,2432,False,2019-02-17 19:04:11,,#Bitcoin Pleb and Small Business Syndication Partner,“Your government considering a Bitcoin ban is a buy signal not a sell signal.” -,0.0,0.0,Neutral
2021-04-07 15:46:19,1379822855161065474,I need to be able to flash my Bitcoin wealth but value investors also have Apple watches - how can I do that https://t.co/yP7nWq4tKi,Mukund Karanjikar,@Oil_addiction,0,0,122,551,False,2011-02-22 20:25:47,SLC,"Taking care of earth - one innovation at a time. Energy, environment, economics and then engineering the future.",I need to be able to flash my Bitcoin wealth but value investors also have Apple watches - how can I do that ,0.625,0.5,Highly Positive
2021-04-07 15:46:18,1379822854150184965,"RT @SHIBSHIBSHIB1: Reasons to Buy $SHIB and support Shiba Inu:

#8: $SHIB is the first  super cool meme coin created on the super secure an…",Ridethe$ShibTrain,@dfddh9,0,5,36,56,False,2021-02-07 19:05:28,@mars,Forever HodLing %%,"Reasons to Buy $SHIB and support Shiba Inu:

8: $SHIB is the first  super cool meme coin created on the super secure an…",0.5833333333333333,0.3333333333333333,Positive
2021-04-07 15:46:18,1379822854020202501,"RT @APompliano: There are too many institutions showing up to buy bitcoin and not enough bitcoin left on the exchanges.

Supply-demand imba…",Dawson,@daws_hog,0,325,165,313,False,2014-08-27 16:18:46,,,"There are too many institutions showing up to buy bitcoin and not enough bitcoin left on the exchanges.

Supply-demand imba…",0.3333333333333333,0.16666666666666666,Positive
2021-04-07 15:46:18,1379822853810352128,"RT @boylah_: @BitzippOfficial This is a project that will be very useful in the future, because it is supported by a professional team with…",Marof Hossen,@HossenMarof,0,1,2,36,False,2021-04-02 08:48:05,,," This is a project that will be very useful in the future, because it is supported by a professional team with…",0.075,0.16333333333333333,Positive
2021-04-07 15:46:18,1379822853529481218,"RT @CryptoTheBeast_: Dear Community ❤️
@reflectdao update information 🤳
I think with 850k inital marketcap . 
Big announcement's  coming 🚀…",Gab Tan,@MasterVPuppets,0,90,28,474,False,2021-03-31 02:48:02,,,"Dear Community ❤️
 update information 🤳
I think with 850k inital marketcap . 
Big announcement's  coming 🚀…",0.1,0.0,Neutral
2021-04-07 15:46:18,1379822852237496329,"RT @BitcoinBro303: $50 to one follower who RT's and follows @QintarFinance +
Retweets their pinned tweet

Ends 12 hours Goodluck 🐯
#giveawa…",Va dilimit jeki 😤 6️⃣5️⃣🎹,@kkxxzzll,0,1647,546,4984,False,2012-12-23 12:20:11,"Padang, West Sumatera 🇮🇩 ","Bismillah,
Langganan Limit,
Personal Account,
SONE 🍀🍀
🇮🇩🇮🇩 $EDDA #flurwin #C1NK #CBLove 6️⃣5️⃣ 🎹 #CiervoKingFam 🦌👑","$50 to one follower who RT's and follows  +
Retweets their pinned tweet

Ends 12 hours Goodluck 🐯
giveawa…",0.0,0.0,Neutral
2021-04-07 15:46:18,1379822851553947657,RT @BTCTN: The #XRP token has now reversed most of the losses it suffered after the SEC announced its lawsuit against Ripple. https://t.co/…,Crypto Dood,@BitcoinDood,0,19,43806,2955,False,2014-09-06 19:19:40,NY,The Dood loves #bitcoin & altcoin trading. Lover of all things cryptocurrency. Follow @NewsCryptoBot for the latest cryptocurrency news & headlines.,The XRP token has now reversed most of the losses it suffered after the SEC announced its lawsuit against Ripple. …,0.55,0.2,Positive
2021-04-07 15:46:17,1379822848626266112,"Sometimes I'll cook and my bride price will rise like bitcoin
Another time, I'll cook and I'll be wondering who'll marry me😩😩😩😩",Sarah💦,@ade_darme,0,0,1975,1802,False,2018-12-25 23:23:49,where the 💰 @,"Just want to be happy
June 27th❤️
IG: @ade_darme","Sometimes I'll cook and my bride price will rise like bitcoin
Another time, I'll cook and I'll be wondering who'll marry me😩😩😩😩",0.0,0.0,Neutral
2021-04-07 15:46:17,1379822848563322881,"RT @MCCVentures: Atari creates blockchain division for cryptocurrency, games - Tech Xplore @MiguelICarlos @Fairmarket_Ph https://t.co/OFWke…",Max Neyrenda,@neyrenda,0,10,48,323,False,2020-10-06 14:39:54,Unites Kingdom,"aka ""Mother of Blockchains.""
Blockchain & Finance Deal Lawyer.  Never legal or investment advice. Views are mine personally, not necessarily anyone else's.","Atari creates blockchain division for cryptocurrency, games - Tech Xplore   …",0.0,0.0,Neutral
2021-04-07 15:46:17,1379822846650810370,Evolving Technology Challenges The Status Quo https://t.co/mc82bRJDkG #Blockchain #Cryptocurrency https://t.co/B5zQPMBn0j,Max Jacobs,@bymaxjacobs,0,0,61,140,False,2019-07-03 03:55:54,"Seattle, WA","Max Jacobs is a retired HRpro is now a home business person. Passions: MLM, Blockchain, Bitcoin, and Cryptocurrency. Over the moon with Markethive.",Evolving Technology Challenges The Status Quo  Blockchain Cryptocurrency ,0.0,0.0,Neutral
2021-04-07 15:46:16,1379822845824430081,"RT @flurtft: 💜 $4k reroll. just follow + retweet for chance to #win. ends in 72 hours.💜 
 #giveaway. #bitcoin #ethereum #bnb #TRX #tenset",Yedam my baby💕,@Minhyorin2006,0,10240,8,69,False,2019-10-16 17:33:07,,"💜!BLACKPINK IN YOUR AREA!💜
FOLLoW BACK","💜 $4k reroll. just follow + retweet for chance to win. ends in 72 hours.💜 
 giveaway. bitcoin ethereum bnb TRX tenset",0.4,0.8,Highly Positive
2021-04-07 15:46:16,1379822845262450692,RT @purposefulinv: Whoever is selling their crypto here is going to be devastated in 2 weeks time #Bitcoin,bitchcoinmary,@BitchcoinMary,0,1,23,172,False,2021-03-02 11:57:23,,"#bitcoin 
Resisting the digital panopticon planned by the globalist cartel.
Pronouns UN/VAXXED",Whoever is selling their crypto here is going to be devastated in 2 weeks time Bitcoin,0.0,0.0,Neutral
2021-04-07 15:46:16,1379822841990840322,RT @cryptojustine: Working with a lot of crypto projects here in community with good results! Dm me if your looking for promoter that can h…,mikuuu,@Maleolavance,0,290,3615,3239,False,2019-05-19 16:37:24,,"#flurwin #AP8testi #silentsquad #LiT  #JustineWinners 🎭 
6️⃣5️⃣🎹 SheSaidSheWasLvL18",Working with a lot of crypto projects here in community with good results! Dm me if your looking for promoter that can h…,0.6000000000000001,0.875,Highly Positive
2021-04-07 15:46:15,1379822840749252608,"RT @hujan_kalasenja: @BitzippOfficial This is a project that will be very useful in the future.
because it is supported by a professional t…",Marof Hossen,@HossenMarof,0,2,2,36,False,2021-04-02 08:48:05,,," This is a project that will be very useful in the future.
because it is supported by a professional t…",0.075,0.16333333333333333,Positive
2021-04-07 15:46:15,1379822840178937856,"RT @MarkCrypto23: Volume has slowed significantly over the past two weeks, which is typical of an aggregation stage and could lead to sharp…",C4mp3r0r,@C4mp3r0r1,0,49,92,227,False,2021-03-21 21:45:04,WR0NgPL4C3,#RYO is #badcaca - #bugfree upgraded #Privacy #Cryptocurrency Fork of #Monero has maxsupply 88Mln price only 20sat! https://t.co/AJLSTNwbSc,"Volume has slowed significantly over the past two weeks, which is typical of an aggregation stage and could lead to sharp…",0.5416666666666666,-0.013888888888888886,Negative
2021-04-07 15:46:15,1379822839772061696,"RT @BamSK4: $JASMY Deposit and Trading Contest

💸 13,300 JASMY giveaway!

💰 Trading fee 10% off for new user
📲 Use this link 👉 https://t.co…",Brave #BRG,@Brave15332763,0,35,28,784,False,2021-01-29 11:12:26,,Eat and enjoy $STC #GenSquad #flurwin #LiT #CryptoAddictFam #silentsquad #ILYAngeLQueeN #SatoshiNakamoto #Tron,"$JASMY Deposit and Trading Contest

💸 13,300 JASMY giveaway!

💰 Trading fee 10% off for new user
📲 Use this link 👉 …",0.45454545454545453,0.13636363636363635,Positive
2021-04-07 15:46:14,1379822836513136640,my crypto friend calls me every day and this is what he sound like https://t.co/lfXRxs4xhx #bitcoin #litecoin #dogecoin,I'm Not Fkn Selling!,@notfknselling,0,0,15,101,False,2021-02-19 23:23:32,,"Old account got suspended,  so I created this one.  Bought my first crypto in 2017. HODLer #ImNotFuckingSelling",my crypto friend calls me every day and this is what he sound like  bitcoin litecoin dogecoin,0.4,0.4,Positive
2021-04-07 15:46:14,1379822835762221060,"RT @latokens: Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the @WHITEX63000231 Airdrop on LATOKEN, complete quick and easy…",nam,@hoainam60588,0,455,9,285,False,2020-07-23 23:03:52,"Hà Nội, Việt Nam",,"Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the  Airdrop on LATOKEN, complete quick and easy…",0.45,0.21666666666666667,Positive
2021-04-07 15:46:14,1379822835397369856,"RT @BitzippOfficial: #Bitzipp 

#PreSale with 10% bonus is in progress 

1 BZP = 0.10 USD 

 Register on https://t.co/TIln1NzROf and buy #B…",mohammadsuny,@mohammadsuny3,0,5808,10,177,False,2021-01-01 16:16:25,,I am a student and I am a business man,"Bitzipp 

PreSale with 10% bonus is in progress 

1 BZP = 0.10 USD 

 Register on  and buy B…",0.0,0.0,Neutral
2021-04-07 15:46:14,1379822834482999296,"RT @latokens: Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the @WHITEX63000231 Airdrop on LATOKEN, complete quick and easy…",Trips BD #BRG,@BdTrips,0,455,4,88,False,2021-03-31 13:32:54,,,"Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the  Airdrop on LATOKEN, complete quick and easy…",0.45,0.21666666666666667,Positive
2021-04-07 15:46:14,1379822834227240966,Evolving Technology Challenges The Status Quo https://t.co/S7l6ms1E1p #Blockchain #Cryptocurrency https://t.co/1AQfsY34mT,Deputado Federal Marcus Weintraub 2026,@Tramite,0,0,825,2082,False,2009-05-27 14:06:08,"Divinópolis, Brasil","Aos burros funcionais, deputados não são aqueles que tem mandatos, mas os que são patriotas. Atualmente sem partido,  Aqui é Bolsonaro, sigo patriotas
#Altcoins",Evolving Technology Challenges The Status Quo  Blockchain Cryptocurrency ,0.0,0.0,Neutral
2021-04-07 15:46:13,1379822833149169667,"RT @latokens: Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the @WHITEX63000231 Airdrop on LATOKEN, complete quick and easy…",aditya verma,@adityaverma1306,0,455,10,82,False,2018-05-12 14:49:56,"Kanpur, India",Truth has few freinds,"Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the  Airdrop on LATOKEN, complete quick and easy…",0.45,0.21666666666666667,Positive
2021-04-07 15:46:13,1379822831253385218,RT @cryptojustine: Working with a lot of crypto projects here in community with good results! Dm me if your looking for promoter that can h…,karena pusing jadinya,@purapuragalakah,0,290,529,2450,False,2009-11-08 05:29:51,"hijarah ke exoplanet, sm town","menghabiskan hari dengan ngidol, overthinking, mencoba + thinking. keknya aku mulfan. akun ngidol dan struggling",Working with a lot of crypto projects here in community with good results! Dm me if your looking for promoter that can h…,0.6000000000000001,0.875,Highly Positive
2021-04-07 15:46:13,1379822829533851650,"RT @lexfridman: I propose a new cryptocurrency: LexCoin. It is infinitely scarce, only zero available ever, but it does exist as a Platonic…",Frankie Pattelena,@FPattelena,0,95,8,180,False,2020-06-19 21:26:53,,,"I propose a new cryptocurrency: LexCoin. It is infinitely scarce, only zero available ever, but it does exist as a Platonic…",0.6181818181818182,0.1787878787878788,Positive
2021-04-07 15:46:12,1379822828980105216,"RT @BitzippOfficial: #Bitzipp 

#PreSale with 10% bonus is in progress 

1 BZP = 0.10 USD 

 Register on https://t.co/TIln1NzROf and buy #B…",RK MUNNA$MTXLT Astrona,@RKMUNNA17,0,5808,73,904,False,2020-02-02 03:35:22,"Dhaka, Bangladesh",$MTXLT,"Bitzipp 

PreSale with 10% bonus is in progress 

1 BZP = 0.10 USD 

 Register on  and buy B…",0.0,0.0,Neutral
2021-04-07 15:46:12,1379822827902095360,RT @cryptojustine: Working with a lot of crypto projects here in community with good results! Dm me if your looking for promoter that can h…,• PERKASA • $kalah pickaw🏈,@GarudaPerkasa13,0,290,128,826,False,2021-02-23 12:29:10,PIK 2,"#AP8testi #Sobatgarangan #CBLove
#PickNavaLegit",Working with a lot of crypto projects here in community with good results! Dm me if your looking for promoter that can h…,0.6000000000000001,0.875,Highly Positive
2021-04-07 15:46:12,1379822826748792837,"RT @gate_io: 🤗 #PET #Giveaway is Now On! @battle_pets

10 lucky users will receive $30 each in #PET 

1️⃣Login and Participate
https://t.co…",U3,@u3online,0,665,0,47,False,2010-05-23 16:59:47,,,"🤗 PET Giveaway is Now On! 

10 lucky users will receive $30 each in PET 

1️⃣Login and Participate
…",0.8333333333333334,0.3333333333333333,Positive
2021-04-07 15:46:12,1379822826736082950,RT @RizkiSkip: @BitzippOfficial This is a project that will be very useful in the future. Because it is supported by a professional team wi…,Marof Hossen,@HossenMarof,0,1,2,36,False,2021-04-02 08:48:05,,, This is a project that will be very useful in the future. Because it is supported by a professional team wi…,0.075,0.16333333333333333,Positive
2021-04-07 15:46:11,1379822822051168263,"RT @iamZatoshi: 🔥🐲 Bitcoin SV Giveaway 🐲🔥

I will give $50 in $BSV to 1 Person in 8 hours. 

Like, Retweet &amp; Follow me.

Tag #BitcoinSV or…",Kyrtexx,@Kyrtexx,0,1865,64,913,False,2020-08-21 23:10:25,Pakistan,"My name Rajab, 28 years old ,I'm from Pakistan🇵🇰. 
I Love My Darling I mean my #Parents.
Your time is limited, so don't waste it living someone else's life.","🔥🐲 Bitcoin SV Giveaway 🐲🔥

I will give $50 in $BSV to 1 Person in 8 hours. 

Like, Retweet &amp; Follow me.

Tag BitcoinSV or…",0.0,0.0,Neutral
2021-04-07 15:46:10,1379822820394467328,Evolving Technology Challenges The Status Quo https://t.co/rEBNuYW1S9 #Blockchain #Cryptocurrency https://t.co/tip9nGipvD,SEO Blogger ⚓☠️🇬🇧,@theseoblogger,0,0,2091,3339,False,2009-08-25 00:14:05,"Kirklees, United Kingdon","SEO In Theory And Practice
Join my telegram https://t.co/PdC45Mv8S6",Evolving Technology Challenges The Status Quo  Blockchain Cryptocurrency ,0.0,0.0,Neutral
2021-04-07 15:46:10,1379822817894572033,@provingislam as a techy i think cryptocurrency is the future but not in it's current form which is environmental d… https://t.co/Lqr5EnuUbm,Nauman Mustafa,@nauman_mustafa_,0,0,12,55,False,2020-09-13 18:33:12,,Hi-Tech Muslim | Slide into my DM for surprisingly unpopular opinions, as a techy i think cryptocurrency is the future but not in it's current form which is environmental d… ,0.2625,0.0,Neutral
2021-04-07 15:46:09,1379822815176650755,"RT @airdropinspect: New Airdrop: Chihuahua Community (HUA)
Reward: 5000000000 HUA ($13)
Rate: ⭐️⭐️⭐️⭐️
Focus: Distribution starts after air…",cryptomind,@cryptomind16,0,5400,69,326,False,2021-02-15 13:11:10,🧭,#airdrops #crypto,"New Airdrop: Chihuahua Community (HUA)
Reward: 5000000000 HUA ($13)
Rate: ⭐️⭐️⭐️⭐️
Focus: Distribution starts after air…",0.45454545454545453,0.13636363636363635,Positive
2021-04-07 15:46:09,1379822814732169220,100X YOUR BITCOIN WITH THE BEST TRADING TRICK! HAS RIPPLE CHANGED THE GAME? https://t.co/MhMdPUBDbQ via @YouTube,apollo.one,@undersun_apollo,0,0,21,64,False,2013-10-17 16:16:23,,,100X YOUR BITCOIN WITH THE BEST TRADING TRICK! HAS RIPPLE CHANGED THE GAME?  via ,0.35,0.3,Positive
2021-04-07 15:46:08,1379822809401208836,Evolving Technology Challenges The Status Quo https://t.co/mXUIyJkJAf #Blockchain #Cryptocurrency https://t.co/d2pNMZduyB,EddyLaw,@friendofwealth,0,0,26,99,False,2012-10-14 03:25:11,Barbados/USA,I am a Business Consultant offering just in time solutions to businesses and individuals. Our trusted proven services and products have met our GELS test.,Evolving Technology Challenges The Status Quo  Blockchain Cryptocurrency ,0.0,0.0,Neutral
2021-04-07 15:46:08,1379822809103261697,"RT @Norman48681224: @BitzippOfficial This is a project that will be very useful in the future,because it is supported by a professional tea…",Marof Hossen,@HossenMarof,0,1,2,36,False,2021-04-02 08:48:05,,," This is a project that will be very useful in the future,because it is supported by a professional tea…",0.05,0.245,Positive
2021-04-07 15:46:08,1379822808805543941,#480% profit on #NEO/USDT at (https://t.co/tEyZy4oX7C) – Crypto Signals Mobile APP &amp; Crypto BOT copied signals in A… https://t.co/Ua33lzeDSo,#cryptosignals,@CryptTradingbot,0,0,909,972,False,2016-10-18 21:54:31,,"https://t.co/EbtV0ProSF 

#Bitcoin Binance Automated crypto trading software trades automatically in your Account & crypto Trading Signals",480% profit on NEO/USDT at () – Crypto Signals Mobile APP &amp; Crypto BOT copied signals in A… ,0.0,0.0,Neutral
2021-04-07 15:46:07,1379822807966744582,"RT @iamZatoshi: 🔥🐲 Bitcoin SV Giveaway 🐲🔥

I will give $50 in $BSV to 1 Person in 8 hours. 

Like, Retweet &amp; Follow me.

Tag #BitcoinSV or…",Carol,@Carolkcy,0,1865,50,1151,False,2010-10-27 03:16:55,"New York, NY",Live Healthier #lovelife  6️⃣5️⃣ 🎹 $ialgausa,"🔥🐲 Bitcoin SV Giveaway 🐲🔥

I will give $50 in $BSV to 1 Person in 8 hours. 

Like, Retweet &amp; Follow me.

Tag BitcoinSV or…",0.0,0.0,Neutral
2021-04-07 15:46:07,1379822807815704583,RT @BTC_Archive: Hedge fund giant Millennium Management reportedly holds #Bitcoin exposure through the Grayscale Trust - The Street,Danjuma Aaron,@DanjumaAaron1,0,43,17,107,False,2021-03-30 22:00:24,,,Hedge fund giant Millennium Management reportedly holds Bitcoin exposure through the Grayscale Trust - The Street,1.0,0.0,Neutral
2021-04-07 15:46:07,1379822806733451271,"RT @latokens: Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the @WHITEX63000231 Airdrop on LATOKEN, complete quick and easy…",Akand Shakib #BRG,@AkandShakib,0,455,161,453,False,2021-01-20 11:30:49,,#BRGArmy,"Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the  Airdrop on LATOKEN, complete quick and easy…",0.45,0.21666666666666667,Positive
2021-04-07 15:46:07,1379822806611935240,"#BITCOIN #btc #bitcoin #Bitcoin #BTC #Btc Bitcoin BITCOIN #bItCoIn. The trend goes to.... drumroll....

#BITCOIN",MANBEARPIG,@LouisIT7,0,0,35,309,False,2011-10-21 02:18:03,Canada,#bitcoin. #crypto to stack more #btc. father. jack of all trades. cant for for this covid $hit to end.,"BITCOIN btc bitcoin Bitcoin BTC Btc Bitcoin BITCOIN bItCoIn. The trend goes to.... drumroll....

BITCOIN",0.0,0.0,Neutral
2021-04-07 15:46:07,1379822805320036353,"RT @latokens: Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the @WHITEX63000231 Airdrop on LATOKEN, complete quick and easy…",Joydip,@Joydip88089456,0,455,9,91,False,2021-01-26 16:00:14,,,"Get a share of 1.5 million WHX cryptocurrency tokens. 💰
Join the  Airdrop on LATOKEN, complete quick and easy…",0.45,0.21666666666666667,Positive
2021-04-07 15:46:07,1379822804413992966,@matt_odell So we want bitcoin to be the new global reserve currency and at the same everyone should hold their own… https://t.co/VBl7A6HCEt,MandoVonBitcoin,@MandoVon,0,0,6,63,False,2021-01-21 18:34:00,,#bitcoin, So we want bitcoin to be the new global reserve currency and at the same everyone should hold their own… ,0.1931818181818182,0.04545454545454545,Positive
2021-04-07 15:46:06,1379822803034193924,"RT @TheTradingTramp: My wild guess from here is:

One more dip to $54k-ish on $BTC and $1,850 on $ETH and then #Ethereum taking off while #…",FederalRosax,@FederalRosax,0,1,43,261,False,2021-03-14 06:47:05,"La Matanza, Buenos Aires","Argentino #bitcoin

$SHR $COTI $REEF $FOR $XLM $LINK $MDT $VIDT","My wild guess from here is:

One more dip to $54k-ish on $BTC and $1,850 on $ETH and then Ethereum taking off while …",0.45,0.3,Positive
